Periodo,Mes,Codigo_departamento,Departamento,Codigo_municipio,Municipio,Nombre_comercial,Bandera,Direccion,Producto,Precio,Estado,Dir2,Full_Address,Coords,LAT,LNG
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",EDS SAN LUIS,BIOMAX,CALLE 63 No. 20-18,GASOLINA EXTRA OXIGENADA,17990.0,A,CALLE 63 No. 20-18,"CALLE 63 No. 20-18, Bogota, d.c., Colombia","(4.65073, -74.07017)",4.65073,-74.07017
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO MONTEVIDEO,MOBIL,CALLE 13 No. 68D-84,BIODIESEL EXTRA,9214.0,A,CALLE 13 No. 68D-84,"CALLE 13 No. 68D-84, Bogota, d.c., Colombia","(4.64144, -74.12298)",4.64144,-74.12298
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO MONTEVIDEO,MOBIL,CALLE 13 No. 68D-84,GASOLINA CORRIENTE OXIGENADA,9100.0,A,CALLE 13 No. 68D-84,"CALLE 13 No. 68D-84, Bogota, d.c., Colombia","(4.64144, -74.12298)",4.64144,-74.12298
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO USME,TEXACO,CARRERA 3 No.  138F - 48 SUR,BIODIESEL EXTRA,9152.0,A,CARRERA 3 No.  138F - 48 SUR,"CARRERA 3 No.  138F - 48 SUR, Bogota, d.c., Colombia","(4.54672, -74.10843)",4.54672,-74.10843
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO USME,TEXACO,CARRERA 3 No.  138F - 48 SUR,GASOLINA CORRIENTE OXIGENADA,9372.0,A,CARRERA 3 No.  138F - 48 SUR,"CARRERA 3 No.  138F - 48 SUR, Bogota, d.c., Colombia","(4.54672, -74.10843)",4.54672,-74.10843
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",SERVICENTRO ESSO AV QUITO,MOBIL,CARRERA 30 No.53-82,BIODIESEL EXTRA,8899.0,A,CARRERA 30 No.53-82,"CARRERA 30 No.53-82, Bogota, d.c., Colombia","(4.64371, -74.07861)",4.64371,-74.07861
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",SERVICENTRO ESSO AV QUITO,MOBIL,CARRERA 30 No.53-82,GASOLINA EXTRA OXIGENADA,18749.0,A,CARRERA 30 No.53-82,"CARRERA 30 No.53-82, Bogota, d.c., Colombia","(4.64371, -74.07861)",4.64371,-74.07861
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",SERVICENTRO ESSO AV QUITO,MOBIL,CARRERA 30 No.53-82,GASOLINA CORRIENTE OXIGENADA,9549.0,A,CARRERA 30 No.53-82,"CARRERA 30 No.53-82, Bogota, d.c., Colombia","(4.64371, -74.07861)",4.64371,-74.07861
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",EDS LA PELUZA,ESSO,CALLE 7 No. 16-25,BIODIESEL EXTRA,9290.0,A,CALLE 7 No. 16-25,"CALLE 7 No. 16-25, Bogota, d.c., Colombia","(4.5998, -74.08636)",4.5998,-74.08636
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",EDS LA PELUZA,ESSO,CALLE 7 No. 16-25,GASOLINA CORRIENTE OXIGENADA,9450.0,A,CALLE 7 No. 16-25,"CALLE 7 No. 16-25, Bogota, d.c., Colombia","(4.5998, -74.08636)",4.5998,-74.08636
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO AUTO SERVICIO BRASILIA AV CIUDAD DE CALI,TEXACO,CALLE 87 BIS N. 85 - 70,GASOLINA CORRIENTE OXIGENADA,8900.0,A,CALLE 87 BIS N. 85 - 70,"CALLE 87 BIS N. 85 - 70, Bogota, d.c., Colombia","(4.70806, -74.09624)",4.70806,-74.09624
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO AUTO SERVICIO BRASILIA AV CIUDAD DE CALI,TEXACO,CALLE 87 BIS N. 85 - 70,BIODIESEL EXTRA,8800.0,A,CALLE 87 BIS N. 85 - 70,"CALLE 87 BIS N. 85 - 70, Bogota, d.c., Colombia","(4.70806, -74.09624)",4.70806,-74.09624
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",EDS EGAS NORMANDIA,PETROBRAS,AVENIDA 72 No. 54A-24,GASOLINA CORRIENTE OXIGENADA,8745.0,A,AVENIDA 72 No. 54A-24,"AVENIDA 72 No. 54A-24, Bogota, d.c., Colombia","(4.67252, -74.1054)",4.67252,-74.1054
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",EDS EGAS NORMANDIA,PETROBRAS,AVENIDA 72 No. 54A-24,BIODIESEL EXTRA,8685.0,A,AVENIDA 72 No. 54A-24,"AVENIDA 72 No. 54A-24, Bogota, d.c., Colombia","(4.67252, -74.1054)",4.67252,-74.1054
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO CALLE 14 Y DISTRIBUIDORA DE COMBUSTIBLES,MOBIL,Calle 14 No.43-82,BIODIESEL EXTRA,9198.0,A,Calle 14 No.43-82,"Calle 14 No.43-82, Bogota, d.c., Colombia","(4.62499, -74.10176)",4.62499,-74.10176
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO CALLE 14 Y DISTRIBUIDORA DE COMBUSTIBLES,MOBIL,Calle 14 No.43-82,GASOLINA EXTRA OXIGENADA,12000.0,A,Calle 14 No.43-82,"Calle 14 No.43-82, Bogota, d.c., Colombia","(4.62499, -74.10176)",4.62499,-74.10176
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO CALLE 14 Y DISTRIBUIDORA DE COMBUSTIBLES,MOBIL,Calle 14 No.43-82,GASOLINA CORRIENTE OXIGENADA,9373.0,A,Calle 14 No.43-82,"Calle 14 No.43-82, Bogota, d.c., Colombia","(4.62499, -74.10176)",4.62499,-74.10176
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",EDS BRIO ALTAMAR,BIOMAX,TRANSVERSAL 86 No. 99-05 INTERIOR 1,GASOLINA CORRIENTE OXIGENADA,9399.0,A,TRANSVERSAL 86 No. 99-05 INTERIOR 1,"TRANSVERSAL 86 No. 99-05 INTERIOR 1, Bogota, d.c., Colombia","(4.4998, -74.11691)",4.4998,-74.11691
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",EDS BRIO ALTAMAR,BIOMAX,TRANSVERSAL 86 No. 99-05 INTERIOR 1,BIODIESEL EXTRA,9199.0,A,TRANSVERSAL 86 No. 99-05 INTERIOR 1,"TRANSVERSAL 86 No. 99-05 INTERIOR 1, Bogota, d.c., Colombia","(4.4998, -74.11691)",4.4998,-74.11691
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",BRIO GAS,BIOMAX,Calle 146 A  No 95 - 59,BIODIESEL EXTRA,9375.0,A,Calle 146 A  No 95 - 59,"Calle 146 A  No 95 - 59, Bogota, d.c., Colombia","(4.74107, -74.08805)",4.74107,-74.08805
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",BRIO GAS,BIOMAX,Calle 146 A  No 95 - 59,GASOLINA CORRIENTE OXIGENADA,9503.0,A,Calle 146 A  No 95 - 59,"Calle 146 A  No 95 - 59, Bogota, d.c., Colombia","(4.74107, -74.08805)",4.74107,-74.08805
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",BRIO GAS,BIOMAX,Calle 146 A  No 95 - 59,GASOLINA EXTRA OXIGENADA,11200.0,A,Calle 146 A  No 95 - 59,"Calle 146 A  No 95 - 59, Bogota, d.c., Colombia","(4.74107, -74.08805)",4.74107,-74.08805
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO BOSA EL RECREO,BIOMAX,CARRERA 91 No. 62A-01 SUR,GASOLINA CORRIENTE OXIGENADA,9370.0,A,CARRERA 91 No. 62A-01 SUR,"CARRERA 91 No. 62A-01 SUR, Bogota, d.c., Colombia","(4.64006, -74.17305)",4.64006,-74.17305
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO BOSA EL RECREO,BIOMAX,CARRERA 91 No. 62A-01 SUR,BIODIESEL EXTRA,9123.0,A,CARRERA 91 No. 62A-01 SUR,"CARRERA 91 No. 62A-01 SUR, Bogota, d.c., Colombia","(4.64006, -74.17305)",4.64006,-74.17305
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO LA UNION ROMA,TERPEL,CARRERA 78 N BIS B No. 53-39 SUR,GASOLINA CORRIENTE OXIGENADA,9014.0,A,CARRERA 78 N BIS B No. 53-39 SUR,"CARRERA 78 N BIS B No. 53-39 SUR, Bogota, d.c., Colombia","(4.61311, -74.17137)",4.61311,-74.17137
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO LA UNION ROMA,TERPEL,CARRERA 78 N BIS B No. 53-39 SUR,BIODIESEL EXTRA,8917.0,A,CARRERA 78 N BIS B No. 53-39 SUR,"CARRERA 78 N BIS B No. 53-39 SUR, Bogota, d.c., Colombia","(4.61311, -74.17137)",4.61311,-74.17137
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",EDS MOBIL LA ESPAÃ‘OLA,MOBIL,AVENIDA CALLE 80 No. 86-94,GASOLINA EXTRA OXIGENADA,18000.0,A,AVENIDA CALLE 80 No. 86-94,"AVENIDA CALLE 80 No. 86-94, Bogota, d.c., Colombia","(4.70376, -74.10181)",4.70376,-74.10181
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",EDS MOBIL LA ESPAÃ‘OLA,MOBIL,AVENIDA CALLE 80 No. 86-94,BIODIESEL EXTRA,8900.0,A,AVENIDA CALLE 80 No. 86-94,"AVENIDA CALLE 80 No. 86-94, Bogota, d.c., Colombia","(4.70376, -74.10181)",4.70376,-74.10181
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",EDS MOBIL LA ESPAÃ‘OLA,MOBIL,AVENIDA CALLE 80 No. 86-94,GASOLINA CORRIENTE OXIGENADA,9200.0,A,AVENIDA CALLE 80 No. 86-94,"AVENIDA CALLE 80 No. 86-94, Bogota, d.c., Colombia","(4.70376, -74.10181)",4.70376,-74.10181
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO EL PORTAL,PETROBRAS,CARRERA 72 No. 163-10,GASOLINA EXTRA OXIGENADA,18290.0,A,CARRERA 72 No. 163-10,"CARRERA 72 No. 163-10, Bogota, d.c., Colombia","(4.74738, -74.06466)",4.74738,-74.06466
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO EL PORTAL,PETROBRAS,CARRERA 72 No. 163-10,GASOLINA CORRIENTE OXIGENADA,8790.0,A,CARRERA 72 No. 163-10,"CARRERA 72 No. 163-10, Bogota, d.c., Colombia","(4.74738, -74.06466)",4.74738,-74.06466
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO EL PORTAL,PETROBRAS,CARRERA 72 No. 163-10,BIODIESEL EXTRA,8599.0,A,CARRERA 72 No. 163-10,"CARRERA 72 No. 163-10, Bogota, d.c., Colombia","(4.74738, -74.06466)",4.74738,-74.06466
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",EDS BRIO BARRIO COLOMBIA,BIOMAX,CARRERA 24 No. 71A-68,GASOLINA CORRIENTE OXIGENADA,9490.0,A,CARRERA 24 No. 71A-68,"CARRERA 24 No. 71A-68, Bogota, d.c., Colombia","(4.66249, -74.06731)",4.66249,-74.06731
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",EDS BRIO BARRIO COLOMBIA,BIOMAX,CARRERA 24 No. 71A-68,BIODIESEL EXTRA,9450.0,A,CARRERA 24 No. 71A-68,"CARRERA 24 No. 71A-68, Bogota, d.c., Colombia","(4.66249, -74.06731)",4.66249,-74.06731
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",EDS BRIO BARRIO COLOMBIA,BIOMAX,CARRERA 24 No. 71A-68,GASOLINA EXTRA OXIGENADA,18590.0,A,CARRERA 24 No. 71A-68,"CARRERA 24 No. 71A-68, Bogota, d.c., Colombia","(4.66249, -74.06731)",4.66249,-74.06731
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",REDH GALERIAS 53,BIOMAX,CARRERA 21 No 53-25 27,GASOLINA EXTRA OXIGENADA,17890.0,A,CARRERA 21 No 53-25 27,"CARRERA 21 No 53-25 27, Bogota, d.c., Colombia","(4.62324, -74.07698)",4.62324,-74.07698
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",REDH GALERIAS 53,BIOMAX,CARRERA 21 No 53-25 27,GASOLINA CORRIENTE OXIGENADA,8890.0,A,CARRERA 21 No 53-25 27,"CARRERA 21 No 53-25 27, Bogota, d.c., Colombia","(4.62324, -74.07698)",4.62324,-74.07698
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",REDH GALERIAS 53,BIOMAX,CARRERA 21 No 53-25 27,BIODIESEL EXTRA,8730.0,A,CARRERA 21 No 53-25 27,"CARRERA 21 No 53-25 27, Bogota, d.c., Colombia","(4.62324, -74.07698)",4.62324,-74.07698
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO AVENIDA 28,TERPEL,AVENIDA 28 No. 39B-67,GASOLINA EXTRA OXIGENADA,18100.0,A,AVENIDA 28 No. 39B-67,"AVENIDA 28 No. 39B-67, Bogota, d.c., Colombia","(4.62997, -74.07854)",4.62997,-74.07854
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO AVENIDA 28,TERPEL,AVENIDA 28 No. 39B-67,BIODIESEL EXTRA,9220.0,A,AVENIDA 28 No. 39B-67,"AVENIDA 28 No. 39B-67, Bogota, d.c., Colombia","(4.62997, -74.07854)",4.62997,-74.07854
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO AVENIDA 28,TERPEL,AVENIDA 28 No. 39B-67,GASOLINA CORRIENTE OXIGENADA,8990.0,A,AVENIDA 28 No. 39B-67,"AVENIDA 28 No. 39B-67, Bogota, d.c., Colombia","(4.62997, -74.07854)",4.62997,-74.07854
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO TEXACO SANTA MARIA DE LA BOYACA,TEXACO,CARRERA 17 No. 69B-69 SUR,BIODIESEL EXTRA,9199.0,A,CARRERA 17 No. 69B-69 SUR,"CARRERA 17 No. 69B-69 SUR, Bogota, d.c., Colombia","(4.54922, -74.137)",4.54922,-74.137
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO TEXACO SANTA MARIA DE LA BOYACA,TEXACO,CARRERA 17 No. 69B-69 SUR,GASOLINA CORRIENTE OXIGENADA,9295.0,A,CARRERA 17 No. 69B-69 SUR,"CARRERA 17 No. 69B-69 SUR, Bogota, d.c., Colombia","(4.54922, -74.137)",4.54922,-74.137
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO TEXACO SANTA MARIA DE LA BOYACA,TEXACO,CARRERA 17 No. 69B-69 SUR,GASOLINA EXTRA OXIGENADA,17895.0,A,CARRERA 17 No. 69B-69 SUR,"CARRERA 17 No. 69B-69 SUR, Bogota, d.c., Colombia","(4.54922, -74.137)",4.54922,-74.137
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO TERPEL JAVERIANA,TERPEL,CARRERA 7 NÂº 39 - 45,BIODIESEL EXTRA,8730.0,A,CARRERA 7 NÂº 39 - 45,"CARRERA 7 NÂº 39 - 45, Bogota, d.c., Colombia","(4.5622, -74.10398)",4.5622,-74.10398
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO TERPEL JAVERIANA,TERPEL,CARRERA 7 NÂº 39 - 45,GASOLINA CORRIENTE OXIGENADA,8650.0,A,CARRERA 7 NÂº 39 - 45,"CARRERA 7 NÂº 39 - 45, Bogota, d.c., Colombia","(4.5622, -74.10398)",4.5622,-74.10398
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO TERPEL JAVERIANA,TERPEL,CARRERA 7 NÂº 39 - 45,GASOLINA EXTRA OXIGENADA,17390.0,A,CARRERA 7 NÂº 39 - 45,"CARRERA 7 NÂº 39 - 45, Bogota, d.c., Colombia","(4.5622, -74.10398)",4.5622,-74.10398
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO EXITO SUBA,MOBIL,AVENIDA CARRERA 104 No. 145 -15,BIODIESEL EXTRA,9030.0,A,AVENIDA CARRERA 104 No. 145 -15,"AVENIDA CARRERA 104 No. 145 -15, Bogota, d.c., Colombia","(4.74724, -74.0961)",4.74724,-74.0961
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO EXITO SUBA,MOBIL,AVENIDA CARRERA 104 No. 145 -15,GASOLINA CORRIENTE OXIGENADA,9130.0,A,AVENIDA CARRERA 104 No. 145 -15,"AVENIDA CARRERA 104 No. 145 -15, Bogota, d.c., Colombia","(4.74724, -74.0961)",4.74724,-74.0961
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO MATATIGRES,TERPEL,DIAGONAL 39A SUR No. 39-50,BIODIESEL EXTRA,8610.0,A,DIAGONAL 39A SUR No. 39-50,"DIAGONAL 39A SUR No. 39-50, Bogota, d.c., Colombia","(4.54992, -74.08919)",4.54992,-74.08919
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO MATATIGRES,TERPEL,DIAGONAL 39A SUR No. 39-50,GASOLINA EXTRA OXIGENADA,17540.0,A,DIAGONAL 39A SUR No. 39-50,"DIAGONAL 39A SUR No. 39-50, Bogota, d.c., Colombia","(4.54992, -74.08919)",4.54992,-74.08919
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO MATATIGRES,TERPEL,DIAGONAL 39A SUR No. 39-50,GASOLINA CORRIENTE OXIGENADA,8730.0,A,DIAGONAL 39A SUR No. 39-50,"DIAGONAL 39A SUR No. 39-50, Bogota, d.c., Colombia","(4.54992, -74.08919)",4.54992,-74.08919
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO TERPEL LA 49 NORMANDIA,TERPEL,CARRERA 72 No.  49-38-48,GASOLINA CORRIENTE OXIGENADA,8770.0,A,CARRERA 72 No.  49-38-48,"CARRERA 72 No.  49-38-48, Bogota, d.c., Colombia","(4.66931, -74.10959)",4.66931,-74.10959
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO TERPEL LA 49 NORMANDIA,TERPEL,CARRERA 72 No.  49-38-48,BIODIESEL EXTRA,8740.0,A,CARRERA 72 No.  49-38-48,"CARRERA 72 No.  49-38-48, Bogota, d.c., Colombia","(4.66931, -74.10959)",4.66931,-74.10959
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO TERPEL LA 49 NORMANDIA,TERPEL,CARRERA 72 No.  49-38-48,GASOLINA EXTRA OXIGENADA,17730.0,A,CARRERA 72 No.  49-38-48,"CARRERA 72 No.  49-38-48, Bogota, d.c., Colombia","(4.66931, -74.10959)",4.66931,-74.10959
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",EDS TERPEL LA CONEJERA,TERPEL,CARRERA 98A No. 140B-60,GASOLINA CORRIENTE OXIGENADA,8650.0,A,CARRERA 98A No. 140B-60,"CARRERA 98A No. 140B-60, Bogota, d.c., Colombia","(4.74109, -74.0902)",4.74109,-74.0902
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",EDS TERPEL LA CONEJERA,TERPEL,CARRERA 98A No. 140B-60,BIODIESEL EXTRA,8570.0,A,CARRERA 98A No. 140B-60,"CARRERA 98A No. 140B-60, Bogota, d.c., Colombia","(4.74109, -74.0902)",4.74109,-74.0902
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",EDS TERPEL LA CONEJERA,TERPEL,CARRERA 98A No. 140B-60,GASOLINA EXTRA OXIGENADA,17730.0,A,CARRERA 98A No. 140B-60,"CARRERA 98A No. 140B-60, Bogota, d.c., Colombia","(4.74109, -74.0902)",4.74109,-74.0902
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO TERPEL MOTOMART,TERPEL,AVENIDA CARRERA 45 No. 242-34,BIODIESEL EXTRA,8790.0,A,AVENIDA CARRERA 45 No. 242-34,"AVENIDA CARRERA 45 No. 242-34, Bogota, d.c., Colombia","(4.81937, -74.03476)",4.81937,-74.03476
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO TERPEL MOTOMART,TERPEL,AVENIDA CARRERA 45 No. 242-34,GASOLINA EXTRA OXIGENADA,17220.0,A,AVENIDA CARRERA 45 No. 242-34,"AVENIDA CARRERA 45 No. 242-34, Bogota, d.c., Colombia","(4.81937, -74.03476)",4.81937,-74.03476
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",ESTACION DE SERVICIO TERPEL MOTOMART,TERPEL,AVENIDA CARRERA 45 No. 242-34,GASOLINA CORRIENTE OXIGENADA,9050.0,A,AVENIDA CARRERA 45 No. 242-34,"AVENIDA CARRERA 45 No. 242-34, Bogota, d.c., Colombia","(4.81937, -74.03476)",4.81937,-74.03476
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",EDS TERPEL EL GANADERO,TERPEL,CALLE 71 BIS SUR No. 17-88,GASOLINA EXTRA OXIGENADA,17450.0,A,CALLE 71 BIS SUR No. 17-88,"CALLE 71 BIS SUR No. 17-88, Bogota, d.c., Colombia","(4.54635, -74.13739)",4.54635,-74.13739
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",EDS TERPEL EL GANADERO,TERPEL,CALLE 71 BIS SUR No. 17-88,GASOLINA CORRIENTE OXIGENADA,8630.0,A,CALLE 71 BIS SUR No. 17-88,"CALLE 71 BIS SUR No. 17-88, Bogota, d.c., Colombia","(4.54635, -74.13739)",4.54635,-74.13739
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",EDS TERPEL EL GANADERO,TERPEL,CALLE 71 BIS SUR No. 17-88,BIODIESEL EXTRA,8780.0,A,CALLE 71 BIS SUR No. 17-88,"CALLE 71 BIS SUR No. 17-88, Bogota, d.c., Colombia","(4.54635, -74.13739)",4.54635,-74.13739
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",EDS TERPEL VILLA CLAUDIA,TERPEL,AVENIDA CARRERA 68 No. 14-21 SUR,GASOLINA CORRIENTE OXIGENADA,8690.0,A,AVENIDA CARRERA 68 No. 14-21 SUR,"AVENIDA CARRERA 68 No. 14-21 SUR, Bogota, d.c., Colombia","(4.61529, -74.12737)",4.61529,-74.12737
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",EDS TERPEL VILLA CLAUDIA,TERPEL,AVENIDA CARRERA 68 No. 14-21 SUR,GASOLINA EXTRA OXIGENADA,17730.0,A,AVENIDA CARRERA 68 No. 14-21 SUR,"AVENIDA CARRERA 68 No. 14-21 SUR, Bogota, d.c., Colombia","(4.61529, -74.12737)",4.61529,-74.12737
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",EDS TERPEL VILLA CLAUDIA,TERPEL,AVENIDA CARRERA 68 No. 14-21 SUR,BIODIESEL EXTRA,8640.0,A,AVENIDA CARRERA 68 No. 14-21 SUR,"AVENIDA CARRERA 68 No. 14-21 SUR, Bogota, d.c., Colombia","(4.61529, -74.12737)",4.61529,-74.12737
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",EDS TERPEL LAS VILLAS,TERPEL,CALLE 129 No. 57 B - 94,BIODIESEL EXTRA,8990.0,A,CALLE 129 No. 57 B - 94,"CALLE 129 No. 57 B - 94, Bogota, d.c., Colombia","(4.71804, -74.06859)",4.71804,-74.06859
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",EDS TERPEL LAS VILLAS,TERPEL,CALLE 129 No. 57 B - 94,GASOLINA CORRIENTE OXIGENADA,9090.0,A,CALLE 129 No. 57 B - 94,"CALLE 129 No. 57 B - 94, Bogota, d.c., Colombia","(4.71804, -74.06859)",4.71804,-74.06859
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",EDS TERPEL LAS VILLAS,TERPEL,CALLE 129 No. 57 B - 94,GASOLINA EXTRA OXIGENADA,17260.0,A,CALLE 129 No. 57 B - 94,"CALLE 129 No. 57 B - 94, Bogota, d.c., Colombia","(4.71804, -74.06859)",4.71804,-74.06859
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",EDS TERPEL AVENIDA BOYACA,TERPEL,AVENIDA CARRERA 72 No. 77A-15,GASOLINA CORRIENTE OXIGENADA,8820.0,A,AVENIDA CARRERA 72 No. 77A-15,"AVENIDA CARRERA 72 No. 77A-15, Bogota, d.c., Colombia","(4.69373, -74.09124)",4.69373,-74.09124
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",EDS TERPEL AVENIDA BOYACA,TERPEL,AVENIDA CARRERA 72 No. 77A-15,BIODIESEL EXTRA,8890.0,A,AVENIDA CARRERA 72 No. 77A-15,"AVENIDA CARRERA 72 No. 77A-15, Bogota, d.c., Colombia","(4.69373, -74.09124)",4.69373,-74.09124
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",EDS TERPEL AVENIDA BOYACA,TERPEL,AVENIDA CARRERA 72 No. 77A-15,GASOLINA EXTRA OXIGENADA,17690.0,A,AVENIDA CARRERA 72 No. 77A-15,"AVENIDA CARRERA 72 No. 77A-15, Bogota, d.c., Colombia","(4.69373, -74.09124)",4.69373,-74.09124
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",EDS TERPEL LA JUANA,TERPEL,AVENIDA CARRERA 7 No. 155-99,GASOLINA EXTRA OXIGENADA,17570.0,A,AVENIDA CARRERA 7 No. 155-99,"AVENIDA CARRERA 7 No. 155-99, Bogota, d.c., Colombia","(4.73107, -74.02415)",4.73107,-74.02415
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",EDS TERPEL LA JUANA,TERPEL,AVENIDA CARRERA 7 No. 155-99,BIODIESEL EXTRA,8990.0,A,AVENIDA CARRERA 7 No. 155-99,"AVENIDA CARRERA 7 No. 155-99, Bogota, d.c., Colombia","(4.73107, -74.02415)",4.73107,-74.02415
2022,6,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",EDS TERPEL LA JUANA,TERPEL,AVENIDA CARRERA 7 No. 155-99,GASOLINA CORRIENTE OXIGENADA,9050.0,A,AVENIDA CARRERA 7 No. 155-99,"AVENIDA CARRERA 7 No. 155-99, Bogota, d.c., Colombia","(4.73107, -74.02415)",4.73107,-74.02415
